,latitude,longitude
0,48.987167,2.083511
1,48.847001,2.440301
2,48.857014,2.4293549999999997
3,48.871953999999995,2.365769
4,48.862367,2.462909
5,48.931057,2.277365
6,48.908795,2.236955
7,48.931409,2.349671
8,48.890879,2.2410099999999997
9,48.87216,2.226591
10,48.897982,2.198712
11,48.84405,2.250096
12,48.846610999999996,2.315943
13,48.901255,2.247276
14,48.88406,2.235403
15,48.88154,2.323922
16,48.84774,2.367746
17,48.849574,2.256537
18,48.872147,2.408443
19,48.895486,2.236756
20,48.847148,2.189387
21,49.298974,-0.07635700000000001
22,48.879616,2.324579
23,48.878814,2.293602
24,48.83988,2.346044
25,48.852426,2.488028
26,48.840059000000004,2.3815630000000003
27,48.881071999999996,2.47673
28,48.830073999999996,2.35075
29,48.818618,2.277693
30,48.890646999999994,2.235075
31,48.845974,2.373786
32,48.851634000000004,2.321053
33,48.951980999999996,2.153465
34,48.849013,2.338702
35,48.771144,2.301263
36,48.829269000000004,2.2947759999999997
37,48.845721000000005,2.36898
38,48.920446000000005,2.25292
39,48.828406,2.266205
40,48.921688,2.368451
41,48.934446,2.268822
42,48.943049,2.230955
43,48.886167,2.187152
44,48.924021999999994,2.217278
45,48.948631,2.1942180000000002
46,48.822221,1.960765
47,48.802046999999995,1.9631330000000002
48,48.779311,1.9851849999999998
49,48.890347999999996,2.305957
50,48.855993,2.217196
51,48.882978,2.233262
52,48.876825,2.3239669999999997
53,48.916579,2.338584
54,48.875754,2.338348
55,48.854371,2.373968
56,48.885816999999996,2.368643
57,48.874421000000005,2.355112
58,48.851409999999994,2.355555
59,48.882769,2.265222
60,48.891086,2.220478
61,48.848162,2.426891
62,48.840416,2.3217060000000003
63,48.861216999999996,2.409298
64,48.889773,2.255514
65,48.828742,2.37953
66,48.904159,2.199341
67,48.884114000000004,2.164349
68,48.86721,2.141187
69,48.943181,2.4541880000000003
70,48.931604,2.425697
71,48.840747,2.241791
72,48.924890000000005,2.389242
73,48.901534999999996,2.30708
74,48.893915,2.313927
75,48.89909,2.2200189999999997
76,48.793625,2.419428
77,48.770068,2.381545
78,48.753772,2.3606
79,48.761417,2.316636
80,48.760405,2.282101
81,48.795659,2.0594200000000003
82,48.777735,2.459751
83,48.789387,2.44484
84,48.796765,2.457348
85,48.884494000000004,2.382746
86,48.871241,2.316971
87,48.876205,2.344115
88,48.805310999999996,2.122044
89,48.900755,2.396103
90,48.870015,2.310062
91,47.389682,2.9231580000000004
92,47.191586,3.013307
93,47.095917,3.0060740000000004
94,48.83639,2.300131
95,48.755399,2.343328
96,48.841615000000004,2.229879
97,48.837105,2.295322
98,48.894948,2.345298
99,48.916243,2.193946
100,48.856032,2.32075
101,48.855958,2.491043
102,48.884532,2.324388
103,48.826851,2.359299
104,48.848246,2.194578
105,48.895185999999995,2.238457
106,48.827344000000004,2.364218
107,48.855184,2.2841009999999997
108,48.893729,2.238166
109,48.844167999999996,2.466682
110,48.824477,2.500728
111,48.831263,2.312119
112,48.85516,2.2882830000000003
113,48.864899,2.321343
114,48.846038,2.374898
115,48.889632,2.299273
116,48.995121000000005,1.9098009999999999
117,48.882011999999996,2.318803
118,48.882923,2.2908209999999998
119,48.805784,2.399019
120,48.787847,2.446002
121,48.832442,2.361041
122,48.818169,2.368514
123,48.82629,2.32183
124,48.901720000000005,2.597919
125,50.730977,1.611176
126,48.878440000000005,2.294906
127,48.881935999999996,2.327208
128,48.889526000000004,2.316506
129,48.877759999999995,2.179218
130,48.930271999999995,2.1490400000000003
131,48.940794,2.163071
132,48.879256,2.397954
133,48.90062,2.322722
134,48.853716,2.412203
135,48.841279,2.355887
136,49.190191999999996,-1.024412
137,49.331259,-1.112717
138,49.387758000000005,-1.046821
139,48.889356,2.337428
140,48.863719,2.387035
141,48.922047,2.26485
142,42.741091,2.867876
143,42.698334,2.88873
144,43.209845,2.36078
145,43.18642,2.751925
146,48.979937,1.700345
147,48.881617999999996,2.320793
148,48.986391999999995,1.6767349999999999
149,48.892858000000004,2.237683
150,48.871035,2.3569
151,48.884577,2.345699
152,48.84384,2.326221
153,48.831851,2.352818
154,48.877744,2.393688
155,48.86846,2.342058
156,48.967087,2.377397
157,49.008004,2.5595310000000002
158,49.004272,2.577318
159,48.919558,2.3432169999999997
160,48.897325,2.3123009999999997
161,48.879253000000006,2.2915200000000002
162,48.901246,2.3517580000000002
163,48.847056,2.370516
164,49.007791,2.352732
165,48.844512,2.211976
166,48.821018,2.321361
167,48.86397,2.234203
168,48.851223,2.147168
169,48.948407,2.153983
170,48.924566,2.2007849999999998
171,48.877148,2.390685
172,48.879267999999996,2.3567400000000003
173,48.852131,2.51158
174,48.838995000000004,2.550872
175,48.834354,2.525875
176,48.895829,2.3387990000000003
177,48.821165,2.500003
178,48.802977,2.550863
179,48.846868,2.369477
180,48.879996000000006,2.2884729999999998
181,48.891377,2.222716
182,48.804844,2.215403
183,48.814876,2.4190509999999996
184,48.823262,2.395691
185,48.850916999999995,2.361286
186,48.871277,2.303118
187,48.958271999999994,2.887778
188,48.559748,3.30021
189,48.839053,2.417981
190,48.809903999999996,2.144829
191,48.813373,2.188997
192,48.825856,2.200496
193,48.851479,2.216884
194,48.872036,2.221422
195,48.882807,2.233045
196,48.901737,2.232822
197,48.810134999999995,2.1014209999999998
198,48.886231,2.373255
199,48.880497999999996,2.337484
200,48.870936,2.331464
201,48.875623,2.339518
202,48.842911,2.38309
203,48.885422,2.3251150000000003
204,48.855521,2.353185
205,48.840647,2.3981
206,48.370569,2.522621
207,48.390845,2.520557
208,48.847264,2.438197
209,48.837495000000004,2.371028
210,48.940051000000004,2.162586
211,49.065456,4.025943
212,48.82345,2.246867
213,48.876382,2.318246
214,48.975875,2.048936
215,48.880634,2.4053419999999996
216,48.850103999999995,2.296378
217,48.866890000000005,2.3252029999999997
218,48.825953999999996,2.278337
219,48.903718,2.247566
220,48.970804,2.02557
221,48.839074,2.1101080000000003
222,48.805487,2.12764
223,49.035103,2.121435
224,48.906974,2.046598
225,49.007651,2.056126
226,48.872521,2.313748
227,48.964419,2.284805
228,48.953648,2.302346
229,48.937265000000004,2.3056650000000003
230,48.91818,2.3420360000000002
231,48.88815,2.172621
232,48.900632,2.209463
233,48.854040999999995,2.31105
234,48.881741999999996,2.309037
235,48.888577000000005,2.3312150000000003
236,48.890370000000004,2.357783
237,48.848814000000004,2.4551540000000003
238,48.890715,2.177021
239,48.8758,2.312669
240,48.84915,2.371983
241,48.782973,2.304325
242,48.895451,2.2378
243,48.782193,2.342966
244,48.763704,2.301216
245,48.827877,2.2620150000000003
246,48.854713000000004,2.220166
247,48.882961,2.233726
248,48.404379,2.67627
249,48.413152000000004,2.712383
250,48.829439,2.49923
251,48.886381,2.477509
252,48.896445,2.374821
253,48.880575,2.362638
254,48.913703000000005,2.263239
255,48.92669,2.234498
256,48.833671,2.266161
257,48.899921,2.263353
258,48.846940999999994,2.478199
259,48.84329,2.421735
260,48.878902000000004,2.187785
261,48.883681,2.399135
262,48.924617,2.3496080000000004
263,48.933552,2.307127
264,48.930603999999995,2.243478
265,48.890764000000004,2.189545
266,48.877255,2.394878
267,48.882813,2.4703470000000003
268,48.975778000000005,2.498583
269,48.858031,2.349542
270,48.796526,2.331709
271,48.863811,2.2929049999999997
272,48.852146000000005,2.485059
273,48.914893,2.2280849999999996
274,48.795603,2.30248
275,48.876606,2.288968
276,48.946567,2.249773
277,48.96431,2.261108
278,49.044073,2.338515
279,48.85378,2.412464
280,48.817719,2.4557849999999997
281,48.890476,2.197908
282,48.87952,2.278316
283,48.88957,2.3214099999999998
284,48.927336,2.27477
285,48.890449,2.359168
286,48.919664000000004,2.286954
287,48.866493,2.305834
288,48.921698,2.245682
289,48.871196999999995,2.222443
290,48.261306,0.956081
291,48.315294,0.8168810000000001
292,48.927792,2.229404
293,48.938990999999994,2.158386
294,48.929854999999996,2.146659
295,48.940087,2.453144
296,48.916728000000006,2.261752
297,48.940269,2.2527169999999996
298,48.843984999999996,2.270309
299,48.865725,2.42143
300,48.888038,2.44893
301,48.817939,2.368566
302,48.867219,2.559013
303,48.800374,2.386956
304,48.897422999999996,2.352143
305,48.824807,2.384623
306,48.716359999999995,2.309618
307,48.616421,2.377733
308,48.850755,2.3675919999999997
309,48.779984000000006,2.204932
310,48.97618,1.685748
311,48.77363,2.224377
312,48.582392,2.305007
313,48.568599,2.3267889999999998
314,48.61988,2.351413
315,48.824020000000004,2.237635
316,48.901381,2.2785990000000003
317,48.824307,2.212081
318,48.885926,2.331572
319,48.862414,2.302213
320,48.934601,2.15266
321,48.723514,2.0899419999999997
322,48.812615,2.2581279999999997
323,48.876194,2.278905
324,48.849501000000004,2.252552
325,48.902772,2.3124860000000003
326,48.93595,2.0527029999999997
327,48.961726,2.0601830000000003
328,48.970343,2.074884
329,48.936138,2.15958
330,48.891290000000005,2.313518
331,47.998608000000004,0.198659
332,47.967046,-0.233354
333,48.823391,2.258116
334,48.846746,2.222251
335,48.891842,2.23579
336,48.823268,1.944959
337,48.832519,1.905825
338,48.810323,1.9619419999999999
339,48.887434999999996,2.359987
340,48.907123,2.358076
341,48.931751,2.289396
342,48.827027,2.2933619999999997
343,48.873084000000006,2.2743290000000003
344,48.894195,2.239231
345,48.896049,2.328336
346,48.858342,2.3493310000000003
347,48.887334,2.204772
348,48.91304,2.218295
349,49.075395,2.077829
350,48.897581,2.097186
351,48.989141,2.080409
352,48.856393,2.48239
353,48.856314000000005,2.3560470000000002
354,48.878236,2.3691299999999997
355,48.868123,2.332852
356,48.895178,2.316409
357,48.874199,2.3759959999999998
358,48.917782,2.224564
359,48.858945,2.350647
360,48.699493,2.128792
361,48.863918,2.334908
362,48.892879,2.2275259999999997
363,43.296528,5.378388
364,43.455847999999996,5.655106
365,48.884722,2.213686
366,48.870329999999996,2.3285720000000003
367,48.821753,2.2817830000000003
368,49.40788,2.113811
369,48.885603,2.3471349999999997
370,48.823408,2.305675
371,48.97377,2.04173
372,48.990982,2.075078
373,48.990076,2.435132
374,49.015405,2.352127
375,48.854741,2.38046
376,48.847538,2.2318759999999997
377,48.833496999999994,2.2324450000000002
378,48.862457,2.364979
379,45.503908,6.683522
380,48.843740000000004,2.464214
381,48.848001000000004,2.373583
382,48.726918,2.421795
383,48.641075,2.581825
384,48.776814,2.434253
385,48.884322,2.100094
386,48.803468,2.104054
387,48.889401,2.2447939999999997
388,48.644945,1.801293
389,48.882339,2.4326470000000002
390,48.86152,2.272002
391,48.977976,2.3772759999999997
392,48.957846,2.358683
393,48.937,2.3514369999999998
394,48.759119,1.9333259999999999
395,48.781079999999996,1.9594740000000002
396,48.838640999999996,2.371865
397,48.804741,2.04136
398,48.858002,2.216653
399,48.818948,2.3625529999999997
400,48.764299,2.369671
401,48.798279,2.071519
402,48.801953000000005,2.166863
403,48.892653,2.24189
404,49.138983,2.80836
405,48.938701,2.281921
406,48.97095,2.248798
407,49.004975,2.1233619999999997
408,48.956835999999996,2.304029
409,48.910474,2.304926
410,48.898241,2.098442
411,48.990790000000004,2.088125
412,49.002472999999995,2.091114
413,48.889554,2.3834619999999997
414,48.938777,2.429438
415,48.996021,2.522427
416,48.915401,2.404617
417,48.819408,2.3027029999999997
418,48.804468,2.125033
419,48.891293,2.158579
420,48.922134,2.340895
421,48.802302000000005,2.385382
422,48.85172,2.32727
423,48.865005,2.443434
424,48.89051,2.316615
425,48.846008000000005,2.341671
426,48.859840000000005,2.308331
427,48.850272,2.337789
428,48.886839,2.347274
429,48.857853000000006,2.3605560000000003
430,48.936407,2.195632
431,48.882762,2.287944
432,48.937501,2.4633849999999997
433,48.848165,2.395321
434,48.875859999999996,2.347794
435,48.794242,2.385486
436,48.896528,2.392436
437,48.822094,1.981238
438,48.913129999999995,2.2725880000000003
439,48.897976,2.101547
440,48.929190000000006,2.14335
441,48.940284999999996,2.159916
442,48.846028999999994,2.3169020000000002
443,48.838328000000004,2.360303
444,48.835984,2.301846
445,48.877469,2.3084439999999997
446,48.782559,2.447306
447,48.851075,2.3460919999999996
448,48.812723,2.237206
449,48.804863,2.130862
450,48.802409000000004,2.209934
451,48.780112,2.221336
452,48.815205,2.282198
453,48.834407,2.312471
454,48.768644,2.273445
455,48.778859000000004,2.289565
456,48.966394,2.1978720000000003
457,48.950457,2.231462
458,48.908763,2.122585
459,48.92542,2.229561
460,48.948444,2.203805
461,48.894725,2.202645
462,48.822511999999996,2.2470830000000004
463,48.890361999999996,2.353811
464,48.845490999999996,2.283973
465,48.847190999999995,2.346795
466,49.536539000000005,0.144523
467,48.774848999999996,2.375828
468,48.816919,2.4121799999999998
469,48.832196,2.444216
470,48.819272999999995,2.4438880000000003
471,48.735195000000004,2.4013459999999998
472,48.958978,2.273185
473,48.96869,1.8649310000000001
474,48.969786,1.849168
475,48.931463,2.3207709999999997
476,48.982991999999996,2.238276
477,48.86622,2.2114409999999998
478,48.812115999999996,2.386653
479,48.894508,2.240178
480,48.9085,2.236295
481,48.78477,2.406038
482,48.876404,2.1858310000000003
483,48.901851,2.2142
484,48.895721,2.296948
485,48.848374,2.199755
486,48.787279,2.255963
487,48.812913,2.299607
488,48.882144,2.272787
489,48.894329,2.251172
490,48.929871999999996,2.226885
491,48.908648,2.4536290000000003
492,48.880943,2.231215
493,48.853328999999995,2.220714
494,48.825188,2.228771
495,48.829944,2.260164
496,48.827509,2.280027
497,48.935637,2.333094
498,48.932296,2.265915
499,48.897051,2.354668
500,48.924923,2.37835
501,48.91601,2.4115900000000003
502,48.854718,2.372134
503,47.061694,-0.8696379999999999
504,47.059127000000004,-1.233999
505,48.889055,2.2907599999999997
506,48.843078000000006,2.2796849999999997
507,48.870102,2.3284860000000003
508,48.799015000000004,2.266597
509,48.81299,2.248769
510,48.878049,2.285575
511,48.781715999999996,2.3132610000000002
512,48.7824,2.21937
513,48.954194,2.311271
514,48.908390999999995,2.300198
515,48.849455,2.813602
516,48.869797999999996,2.195495
517,48.928596999999996,2.148288
518,48.822356,1.995009
519,48.826997,1.964252
520,48.856173999999996,2.01755
521,48.795136,1.738027
522,48.819472999999995,2.0251200000000003
523,48.800323,2.034233
524,48.752221,2.077628
525,48.832378000000006,2.019825
526,48.838337,2.050241
527,48.835491,2.131059
528,48.838701,2.193032
529,48.867979,2.234465
530,48.869772999999995,1.9894
531,48.901540000000004,2.209654
532,48.86866,2.189127
533,48.893395,2.267379
534,48.782209,2.221948
535,48.962153,2.015158
536,48.932464,2.041368
537,48.889435,2.229717
538,48.89555,2.2485209999999998
539,48.846318,2.2505900000000003
540,48.844336,2.39606
541,48.848313,2.375997
542,48.924155999999996,2.359178
543,48.886764,2.374742
544,48.855441,2.481607
545,48.879284000000006,2.2975060000000003
546,48.841873,2.303338
547,48.856072999999995,2.358459
548,48.941631,2.201315
549,48.94505,2.250891
550,48.872890000000005,2.169191
551,48.924506,2.252689
552,48.937585999999996,2.363364
553,48.925913,2.396962
554,48.921640000000004,2.408921
555,48.90678,2.445422
556,48.868114,2.29327
557,48.847894000000004,2.386203
558,48.871945000000004,2.39836
559,48.852402000000005,2.400088
560,48.875585,2.310527
561,48.880299,2.28705
562,48.892608,2.2418709999999997
563,48.987724,2.168286
564,48.968564,2.193182
565,48.946768,2.258083
566,48.881209999999996,2.3213779999999997
567,48.834483,2.369621
568,48.965685,2.1109259999999996
569,48.922740999999995,2.354573
570,48.882604,2.234475
571,48.909071999999995,2.214913
572,48.919748999999996,2.22149
573,48.927073,2.192183
574,48.885956,2.371166
575,47.354105,2.9950799999999997
576,47.409848,2.928418
577,47.384547999999995,2.921615
578,48.799975,2.3231490000000004
579,48.849561,2.315436
580,48.864957000000004,2.310323
581,48.845926,2.269231
582,48.966803999999996,2.1974080000000002
583,48.953457,2.237526
584,48.940053000000006,2.1717310000000003
585,48.956071,2.186782
586,48.828005,2.1206240000000003
587,48.985365,2.224496
588,48.890916,2.363196
589,48.874738,2.337023
590,48.927337,2.296082
591,48.925947,2.270906
592,48.840672999999995,2.110219
593,48.751156,1.4348049999999999
594,48.761209,1.232184
595,48.774945,1.198076
596,48.826036,1.180993
597,48.851508,2.223277
598,48.913665,2.29885
599,48.831196999999996,2.281796
600,48.799258,2.180083
601,48.866169,2.2768
602,48.801871999999996,2.4036470000000003
603,48.791082,2.390796
604,48.828601,2.377936
605,48.854743,2.353813
606,48.883491,2.369256
607,49.892536,2.293904
608,50.21075,1.8747060000000002
609,48.872995,2.33163
610,48.893972999999995,2.2679400000000003
611,48.859279,2.336118
612,48.899910999999996,2.273037
613,48.905803999999996,2.315572
614,48.81993,2.301878
615,47.084707,2.395138
616,47.225277,2.0615330000000003
617,48.851603999999995,2.343509
618,48.830393,2.361217
619,48.731846000000004,1.9721939999999998
620,48.744392,1.957903
621,48.873182,2.363861
622,48.832378999999996,2.337845
623,48.857974,2.316245
624,48.864018,2.392113
625,48.850846000000004,2.389105
626,48.776081,2.016953
627,48.795294,2.046039
628,48.776779,2.232453
629,46.867515000000004,3.159846
630,48.835237,2.242579
631,48.782225,2.222815
632,48.78172,2.166152
633,48.789485,2.106552
634,48.778817,2.096418
635,48.763158000000004,2.0749
636,48.807703000000004,2.21227
637,48.953041999999996,2.2055569999999998
638,48.89063,2.24022
639,48.981615999999995,2.225996
640,49.359551,0.073002
641,48.834378,2.27555
642,48.897749,2.3337689999999998
643,48.849579999999996,2.3709130000000003
644,48.926320000000004,2.387872
645,48.917359000000005,2.361596
646,48.89847,2.294957
647,48.880403,2.3220009999999998
648,48.906057000000004,2.268353
649,48.867176,2.176431
650,48.918205,2.416662
651,48.888627,2.298187
652,48.855602000000005,2.3236380000000003
653,48.8637,2.384614
654,48.829414,2.3687549999999997
655,48.840486,2.256324
656,48.856631,2.377599
657,48.862659,2.303717
658,48.852004,2.29794
659,48.819528999999996,2.290093
660,48.838456,2.312206
661,48.821179,2.4523740000000003
662,48.937525,2.33147
663,48.891668,2.195519
664,48.934628000000004,2.048361
665,48.900976,2.209509
666,47.02643,4.842193
667,47.174781,4.960602
668,48.878095,2.204934
669,48.88984,2.2562580000000003
670,48.908511,2.299788
671,48.921969,2.3386419999999997
672,48.953334000000005,2.203646
673,48.923509,2.253404
674,48.895274,2.473695
675,48.521057,2.632215
676,48.897469,2.396255
677,48.824438,2.212758
678,48.868974,2.319345
679,48.852958,2.220625
680,48.891798,2.2349810000000003
681,48.834588000000004,2.295079
682,48.882039,2.22965
683,48.880093,2.2398540000000002
684,48.890407,2.212357
685,48.862433,2.165135
686,48.886244,2.226581
687,48.835264,2.1338779999999997
688,48.882537,2.2658490000000002
689,48.879897,2.370083
690,48.887359000000004,2.394767
691,48.832653,2.383836
692,48.910331,2.289034
693,48.879218,2.278713
694,48.770682,1.797641
695,48.722079,1.765132
696,48.651843,1.685441
697,48.903745,2.265272
698,48.881951,2.231958
699,48.871134999999995,2.221145
700,48.841231,2.229571
701,48.876025,2.326386
702,48.877497,2.371116
703,48.839741,2.304066
704,50.527344,2.63299
705,50.494503,2.576114
706,48.882135999999996,2.358174
707,48.898518,2.242223
708,48.826757,2.285972
709,48.796207,2.150531
710,48.870901,2.224905
711,48.83168,2.152577
712,48.830346999999996,2.3017819999999998
713,48.88123,2.2956119999999998
714,48.84061,2.298596
715,48.822646999999996,2.262102
716,48.832433,2.2807779999999998
717,48.83894,2.314031
718,48.957068,2.384932
719,48.909382,2.3443400000000003
720,48.86141,2.349786
721,48.931476,2.319817
722,48.963039,2.296555
723,48.842622,2.321119
724,48.878271999999996,2.283213
725,48.872614,2.294508
726,48.882659000000004,2.2888580000000003
727,48.838869,2.345584
728,48.872718,2.222968
729,48.842099,2.204196
730,48.795553000000005,2.037661
731,48.928041,2.2469080000000003
732,49.035082,2.125357
733,49.038312,2.105079
734,48.862348,2.309128
735,48.828284000000004,2.287615
736,48.846990999999996,2.343706
737,48.0019,2.967908
738,47.932184,2.927575
739,48.880536,2.3346
740,48.765855,2.246522
741,48.86683,2.4056349999999997
742,48.840236,2.2855
743,46.551319,0.303531
744,46.499746,0.244238
745,46.456196999999996,0.221208
746,46.203708,-1.368731
747,46.242202,-1.5602559999999999
748,48.888399,2.395736
749,48.952385,2.235904
750,48.992427,2.169478
751,48.866077000000004,2.3183740000000004
752,48.849661,2.3574200000000003
753,48.859009,2.347891
754,49.025189000000005,2.1022819999999998
755,48.909603000000004,2.3385380000000002
756,48.839587,2.392204
757,48.85072,2.295297
758,43.58505,1.348799
759,48.854332,2.38635
760,48.894090999999996,2.305382
761,48.879089,2.313085
762,48.884622,2.37683
763,48.852338,2.388687
764,48.781942,2.3106619999999998
765,48.872787,2.352993
766,48.88425,2.323178
767,48.777763,2.232452
768,48.875575,2.227925
769,48.883712,2.365823
770,48.821971999999995,2.366641
771,48.849016,2.3496770000000002
772,48.905827,2.333668
773,48.829467,2.374075
774,48.891373,2.222818
775,48.942827,2.192828
776,48.944573999999996,2.237533
777,48.886201,2.2351
778,48.841807,2.48014
779,48.844155,2.3688759999999998
780,48.871809999999996,2.331916
781,48.874024,2.355097
782,48.782610999999996,1.996144
783,48.786195,2.0416830000000004
784,48.858251,2.333587
785,48.839151,2.3876310000000003
786,48.890946,2.3509729999999998
787,48.851183,2.241859
788,48.860141,2.323587
789,48.933153999999995,2.156858
790,48.838834999999996,2.3884689999999997
791,48.875803999999995,2.328534
792,48.908251,2.242514
793,48.78099,2.2226220000000003
794,48.788251,2.0569189999999997
795,48.835929,2.0887029999999998
796,48.850408,2.139773
797,48.89967,2.224157
798,48.87007,2.348315
799,48.831638,2.384629
800,48.787092,2.34595
801,48.762795000000004,2.340871
802,48.718816,2.29288
803,48.714256,2.271974
804,48.703151,2.254298
805,48.677501,2.224976
806,48.786848,2.257693
807,48.885545,2.171653
808,48.862539,2.391796
809,48.81664,2.347259
810,48.819353,2.318275
811,48.880385,2.2724729999999997
812,48.7624,1.9427330000000003
813,48.801297999999996,2.00545
814,46.585014,5.698837
815,46.574101,5.752326999999999
816,46.52175,5.61076
817,48.862807000000004,2.3720380000000003
818,48.846768,2.379208
819,48.896674,2.370346
820,48.851609,2.414873
821,48.822165000000005,2.379772
822,48.780171,2.346237
823,48.730286,2.3077080000000003
824,48.693276000000004,2.294307
825,48.929473,2.266334
826,48.873189,2.324694
827,48.839251000000004,2.245428
828,48.977746999999994,1.693502
829,48.881679999999996,2.3212509999999997
830,48.897928,2.3023849999999997
831,48.849289,2.130423
832,48.871992,2.375771
833,48.828328000000006,2.321655
834,48.676309,2.388843
835,48.890240999999996,2.288344
836,48.890909,2.353424
837,48.849304,2.260807
838,48.802355,2.151725
839,48.809453000000005,2.102614
840,50.514432,1.6404310000000002
841,50.527770000000004,1.5856370000000002
842,50.462209,1.760716
843,48.886537,2.26231
844,48.843016,2.284986
845,48.853551,2.347316
846,48.987482,2.158074
847,48.978178,2.1754580000000003
848,48.869223,2.299519
849,48.904249,2.307449
850,48.842157,2.225412
851,48.816909,1.9485849999999998
852,48.867129,2.310547
853,48.899954,2.462149
854,48.857123,2.38501
855,48.826471999999995,2.312933
856,45.923332,6.871338000000001
857,48.869259,2.308352
858,48.844359000000004,2.37803
859,48.815774,2.193148
860,48.808842,2.1584119999999998
861,48.828949,2.151497
862,48.979372999999995,1.752922
863,48.779701,2.222
864,48.852306,2.600673
865,48.946059000000005,2.146865
866,48.711949,2.1674830000000003
867,48.859926,2.218058
868,48.874201,2.1772810000000002
869,48.890353000000005,2.103885
870,48.783991,2.221292
871,48.838219,2.169671
872,48.944113,2.158675
873,48.864360999999995,2.359259
874,48.907707,2.330991
875,48.860417,2.3779470000000003
876,48.856738,2.428698
877,48.851924,2.40155
878,48.843497,2.43123
879,48.933079,2.2328799999999998
880,48.829714,2.129181
881,48.769083,2.08445
882,48.920937,2.180028
883,48.925228000000004,2.032587
884,48.928672999999996,1.979471
885,48.780214,2.2001720000000002
886,48.825689000000004,2.288697
887,48.96504,2.0739919999999996
888,48.929651,2.146784
889,48.87518,2.3176189999999997
